Date,Particulars,Debit,Credit,Closing Balance
23-Mar-2026,UPI/DR/TXN680472/MOTHER_DAIRY_CO/HDFC/Payment_to_MOTHER_DAIRY_CO,457.86,,"66,154.74"
23-Mar-2026,UPI/CR/TXN749253/S_BAG/YESB/Payment_fr_S_BAG,,72.25,"66,226.99"
23-Mar-2026,UPI/CR/TXN532368/S_MALAKAR/YESB/Payment_fr_S_MALAKAR,,44.23,"66,271.22"
23-Mar-2026,UPI/CR/TXN979562/J_HALDER/YESB/Payment_fr_J_HALDER,,35.77,"66,306.99"
23-Mar-2026,UPI/CR/TXN476701/D_CHATTERJEE/YESB/Payment_fr_D_CHATTERJEE,,43.03,"66,350.02"
23-Mar-2026,UPI/DR/TXN126499/SUDIP_DISTRIBUTORS/HDFC/Payment_to_SUDIP_DISTRIBUTORS,9.72,,"66,340.30"
23-Mar-2026,UPI/CR/TXN219550/D_SEN/YESB/Payment_fr_D_SEN,,89.17,"66,429.47"
23-Mar-2026,UPI/CR/TXN201698/A_KUNDU/YESB/Payment_fr_A_KUNDU,,32.43,"66,461.90"
23-Mar-2026,UPI/DR/TXN668843/HUL_DISTRIBUTORS/HDFC/Payment_to_HUL_DISTRIBUTORS,392.32,,"66,069.58"
23-Mar-2026,UPI/CR/TXN617033/C_ROY/YESB/Payment_fr_C_ROY,,31.11,"66,100.69"
23-Mar-2026,UPI/CR/TXN804505/P_BANERJEE/YESB/Payment_fr_P_BANERJEE,,33.37,"66,134.06"
23-Mar-2026,UPI/CR/TXN223453/S_BAG/YESB/Payment_fr_S_BAG,,96.33,"66,230.39"
23-Mar-2026,UPI/CR/TXN899977/T_SAMANTA/YESB/Payment_fr_T_SAMANTA,,61.79,"66,292.18"
23-Mar-2026,UPI/DR/TXN988459/MOTHER_DAIRY_CO/HDFC/Payment_to_MOTHER_DAIRY_CO,462.74,,"65,829.44"
24-Mar-2026,UPI/CR/TXN788772/P_PAUL/YESB/Payment_fr_P_PAUL,,92.79,"65,922.23"
24-Mar-2026,UPI/CR/TXN133955/B_PRAMANIK/YESB/Payment_fr_B_PRAMANIK,,49.26,"65,971.49"
24-Mar-2026,UPI/CR/TXN194813/B_NATH/YESB/Payment_fr_B_NATH,,52.06,"66,023.55"
24-Mar-2026,UPI/CR/TXN376955/D_SEN/YESB/Payment_fr_D_SEN,,75.35,"66,098.90"
24-Mar-2026,UPI/CR/TXN447596/S_MALAKAR/YESB/Payment_fr_S_MALAKAR,,88.72,"66,187.62"
24-Mar-2026,UPI/CR/TXN280564/S_DUTA/YESB/Payment_fr_S_DUTA,,10.72,"66,198.34"
24-Mar-2026,UPI/DR/TXN536801/PEPSI_DIST/HDFC/Payment_to_PEPSI_DIST,195.29,,"66,003.05"
24-Mar-2026,UPI/DR/TXN844904/KOLKATA_GRAINS/HDFC/Payment_to_KOLKATA_GRAINS,165.60,,"65,837.45"
24-Mar-2026,UPI/CR/TXN297064/M_MITRA/YESB/Payment_fr_M_MITRA,,104.99,"65,942.44"
24-Mar-2026,UPI/DR/TXN816586/METRO_CASH_CARRY/HDFC/Payment_to_METRO_CASH_CARRY,24.07,,"65,918.37"
24-Mar-2026,UPI/CR/TXN993892/K_MALLICK/YESB/Payment_fr_K_MALLICK,,25.56,"65,943.93"
24-Mar-2026,UPI/CR/TXN120896/N_DAS/YESB/Payment_fr_N_DAS,,68.72,"66,012.65"
24-Mar-2026,UPI/CR/TXN780714/D_CHATTERJEE/YESB/Payment_fr_D_CHATTERJEE,,31.06,"66,043.71"
24-Mar-2026,UPI/CR/TXN208998/T_ROY/YESB/Payment_fr_T_ROY,,34.10,"66,077.81"
24-Mar-2026,UPI/CR/TXN333049/M_MITRA/YESB/Payment_fr_M_MITRA,,85.65,"66,163.46"
24-Mar-2026,UPI/CR/TXN973390/A_KUNDU/YESB/Payment_fr_A_KUNDU,,83.49,"66,246.95"
24-Mar-2026,UPI/CR/TXN925220/S_BAG/YESB/Payment_fr_S_BAG,,18.36,"66,265.31"
24-Mar-2026,UPI/CR/TXN918430/D_PAL/YESB/Payment_fr_D_PAL,,21.95,"66,287.26"
24-Mar-2026,UPI/CR/TXN250181/S_MUKHERJEE/YESB/Payment_fr_S_MUKHERJEE,,78.10,"66,365.36"
24-Mar-2026,UPI/CR/TXN714483/S_MALAKAR/YESB/Payment_fr_S_MALAKAR,,43.58,"66,408.94"
24-Mar-2026,UPI/DR/TXN844858/RELIANCE_RETAIL/HDFC/Payment_to_RELIANCE_RETAIL,319.71,,"66,089.23"
25-Mar-2026,UPI/CR/TXN209167/B_PRAMANIK/YESB/Payment_fr_B_PRAMANIK,,11.14,"66,100.37"
25-Mar-2026,UPI/CR/TXN152512/S_MUKHERJEE/YESB/Payment_fr_S_MUKHERJEE,,73.60,"66,173.97"
25-Mar-2026,UPI/CR/TXN385166/A_BAKSHI/YESB/Payment_fr_A_BAKSHI,,108.04,"66,282.01"
25-Mar-2026,UPI/CR/TXN761685/M_GUHA/YESB/Payment_fr_M_GUHA,,69.95,"66,351.96"
25-Mar-2026,UPI/CR/TXN825423/P_DEY/YESB/Payment_fr_P_DEY,,27.78,"66,379.74"
25-Mar-2026,UPI/CR/TXN785315/S_GHOSH/YESB/Payment_fr_S_GHOSH,,11.53,"66,391.27"
25-Mar-2026,UPI/CR/TXN339030/S_GHOSH/YESB/Payment_fr_S_GHOSH,,80.51,"66,471.78"
25-Mar-2026,UPI/CR/TXN243902/B_BARUA/YESB/Payment_fr_B_BARUA,,110.28,"66,582.06"
25-Mar-2026,UPI/DR/TXN399817/HUL_DISTRIBUTORS/HDFC/Payment_to_HUL_DISTRIBUTORS,73.80,,"66,508.26"
25-Mar-2026,UPI/CR/TXN896386/D_CHATTERJEE/YESB/Payment_fr_D_CHATTERJEE,,62.77,"66,571.03"
25-Mar-2026,UPI/CR/TXN379473/P_PAUL/YESB/Payment_fr_P_PAUL,,92.81,"66,663.84"
25-Mar-2026,UPI/CR/TXN817712/A_K_ROY/YESB/Payment_fr_A_K_ROY,,76.76,"66,740.60"
25-Mar-2026,UPI/DR/TXN799565/ITC_FOODS/HDFC/Payment_to_ITC_FOODS,99.90,,"66,640.70"
25-Mar-2026,UPI/DR/TXN711116/COCA_COLA_SUPPLY/HDFC/Payment_to_COCA_COLA_SUPPLY,105.86,,"66,534.84"
25-Mar-2026,UPI/CR/TXN142288/R_HALDER/YESB/Payment_fr_R_HALDER,,105.43,"66,640.27"
25-Mar-2026,UPI/CR/TXN490321/S_MALAKAR/YESB/Payment_fr_S_MALAKAR,,70.35,"66,710.62"
25-Mar-2026,UPI/CR/TXN344315/A_K_ROY/YESB/Payment_fr_A_K_ROY,,83.92,"66,794.54"
25-Mar-2026,UPI/CR/TXN668458/D_CHATTERJEE/YESB/Payment_fr_D_CHATTERJEE,,84.39,"66,878.93"
25-Mar-2026,UPI/CR/TXN459315/A_KUNDU/YESB/Payment_fr_A_KUNDU,,24.57,"66,903.50"
25-Mar-2026,UPI/CR/TXN342716/S_DUTA/YESB/Payment_fr_S_DUTA,,106.50,"67,010.00"
25-Mar-2026,UPI/CR/TXN398916/M_MITRA/YESB/Payment_fr_M_MITRA,,36.13,"67,046.13"
26-Mar-2026,UPI/CR/TXN493417/S_DUTA/YESB/Payment_fr_S_DUTA,,51.91,"67,098.04"
26-Mar-2026,UPI/CR/TXN600590/J_HALDER/YESB/Payment_fr_J_HALDER,,65.10,"67,163.14"
26-Mar-2026,UPI/CR/TXN636435/S_GHOSH/YESB/Payment_fr_S_GHOSH,,15.71,"67,178.85"
26-Mar-2026,UPI/CR/TXN244037/G_MODAK/YESB/Payment_fr_G_MODAK,,91.81,"67,270.66"
26-Mar-2026,UPI/CR/TXN866151/A_KUNDU/YESB/Payment_fr_A_KUNDU,,101.67,"67,372.33"
26-Mar-2026,UPI/CR/TXN256911/C_ROY/YESB/Payment_fr_C_ROY,,77.93,"67,450.26"
26-Mar-2026,UPI/CR/TXN163946/T_SAMANTA/YESB/Payment_fr_T_SAMANTA,,48.39,"67,498.65"
26-Mar-2026,UPI/CR/TXN583388/S_DUTA/YESB/Payment_fr_S_DUTA,,79.00,"67,577.65"
26-Mar-2026,UPI/CR/TXN678870/S_MALAKAR/YESB/Payment_fr_S_MALAKAR,,38.16,"67,615.81"
26-Mar-2026,UPI/CR/TXN270557/N_DAS/YESB/Payment_fr_N_DAS,,41.46,"67,657.27"
26-Mar-2026,UPI/CR/TXN996114/S_MALAKAR/YESB/Payment_fr_S_MALAKAR,,33.15,"67,690.42"
26-Mar-2026,UPI/CR/TXN620226/S_MALAKAR/YESB/Payment_fr_S_MALAKAR,,10.13,"67,700.55"
26-Mar-2026,UPI/CR/TXN309146/C_ROY/YESB/Payment_fr_C_ROY,,109.90,"67,810.45"
26-Mar-2026,UPI/CR/TXN226601/C_ROY/YESB/Payment_fr_C_ROY,,16.48,"67,826.93"
26-Mar-2026,UPI/DR/TXN884782/NESTLE_INDIA/HDFC/Payment_to_NESTLE_INDIA,513.56,,"67,313.37"
26-Mar-2026,UPI/CR/TXN409698/C_ROY/YESB/Payment_fr_C_ROY,,104.94,"67,418.31"
26-Mar-2026,UPI/CR/TXN695403/P_MANDAL/YESB/Payment_fr_P_MANDAL,,82.97,"67,501.28"
26-Mar-2026,UPI/DR/TXN252386/PEPSI_DIST/HDFC/Payment_to_PEPSI_DIST,30.67,,"67,470.61"
26-Mar-2026,UPI/CR/TXN276149/P_NASKAR/YESB/Payment_fr_P_NASKAR,,34.63,"67,505.24"
26-Mar-2026,UPI/CR/TXN753404/A_CHAKRABORTY/YESB/Payment_fr_A_CHAKRABORTY,,66.13,"67,571.37"
26-Mar-2026,UPI/CR/TXN148001/S_GHOSH/YESB/Payment_fr_S_GHOSH,,33.13,"67,604.50"
27-Mar-2026,UPI/CR/TXN603660/R_HALDER/YESB/Payment_fr_R_HALDER,,37.53,"67,642.03"
27-Mar-2026,UPI/CR/TXN204998/R_SHAW/YESB/Payment_fr_R_SHAW,,17.23,"67,659.26"
27-Mar-2026,UPI/CR/TXN459381/D_PAL/YESB/Payment_fr_D_PAL,,71.25,"67,730.51"
27-Mar-2026,UPI/DR/TXN648122/GROCERY_WHOLESALE/HDFC/Payment_to_GROCERY_WHOLESALE,536.06,,"67,194.45"
27-Mar-2026,UPI/CR/TXN984756/P_BANERJEE/YESB/Payment_fr_P_BANERJEE,,23.44,"67,217.89"
27-Mar-2026,UPI/CR/TXN122859/J_BOSE/YESB/Payment_fr_J_BOSE,,89.91,"67,307.80"
27-Mar-2026,UPI/CR/TXN463251/A_CHAKRABORTY/YESB/Payment_fr_A_CHAKRABORTY,,2.94,"67,310.74"
27-Mar-2026,UPI/CR/TXN998198/M_MITRA/YESB/Payment_fr_M_MITRA,,44.88,"67,355.62"
27-Mar-2026,UPI/CR/TXN207629/A_K_ROY/YESB/Payment_fr_A_K_ROY,,27.86,"67,383.48"
27-Mar-2026,UPI/CR/TXN925250/K_MALLICK/YESB/Payment_fr_K_MALLICK,,28.24,"67,411.72"
27-Mar-2026,UPI/CR/TXN288550/S_BASU/YESB/Payment_fr_S_BASU,,77.57,"67,489.29"
27-Mar-2026,UPI/CR/TXN623125/D_SEN/YESB/Payment_fr_D_SEN,,10.36,"67,499.65"
27-Mar-2026,UPI/CR/TXN229204/P_MANDAL/YESB/Payment_fr_P_MANDAL,,18.48,"67,518.13"
27-Mar-2026,UPI/CR/TXN282085/P_MANDAL/YESB/Payment_fr_P_MANDAL,,28.43,"67,546.56"
27-Mar-2026,UPI/CR/TXN206176/P_NASKAR/YESB/Payment_fr_P_NASKAR,,73.84,"67,620.40"
27-Mar-2026,UPI/CR/TXN696296/S_BHATTACHARYA/YESB/Payment_fr_S_BHATTACHARYA,,74.54,"67,694.94"
27-Mar-2026,UPI/CR/TXN946826/R_SHAW/YESB/Payment_fr_R_SHAW,,7.88,"67,702.82"
27-Mar-2026,UPI/CR/TXN520245/B_NATH/YESB/Payment_fr_B_NATH,,2.03,"67,704.85"
27-Mar-2026,UPI/CR/TXN628597/A_CHANDA/YESB/Payment_fr_A_CHANDA,,7.27,"67,712.12"
27-Mar-2026,UPI/CR/TXN112960/A_CHANDA/YESB/Payment_fr_A_CHANDA,,24.92,"67,737.04"
27-Mar-2026,UPI/DR/TXN778553/NESTLE_INDIA/HDFC/Payment_to_NESTLE_INDIA,34.83,,"67,702.21"
28-Mar-2026,UPI/CR/TXN334176/R_DHAR/YESB/Payment_fr_R_DHAR,,86.01,"67,788.22"
28-Mar-2026,UPI/CR/TXN795951/R_DHAR/YESB/Payment_fr_R_DHAR,,82.66,"67,870.88"
28-Mar-2026,UPI/CR/TXN556112/P_NASKAR/YESB/Payment_fr_P_NASKAR,,40.46,"67,911.34"
28-Mar-2026,UPI/CR/TXN415076/D_PAL/YESB/Payment_fr_D_PAL,,3.65,"67,914.99"
28-Mar-2026,UPI/CR/TXN100177/T_SAMANTA/YESB/Payment_fr_T_SAMANTA,,72.39,"67,987.38"
28-Mar-2026,UPI/CR/TXN919656/S_BHATTACHARYA/YESB/Payment_fr_S_BHATTACHARYA,,84.54,"68,071.92"
28-Mar-2026,UPI/CR/TXN533174/T_ROY/YESB/Payment_fr_T_ROY,,97.77,"68,169.69"
28-Mar-2026,UPI/CR/TXN720298/R_DHAR/YESB/Payment_fr_R_DHAR,,44.00,"68,213.69"
28-Mar-2026,UPI/CR/TXN708502/P_MANDAL/YESB/Payment_fr_P_MANDAL,,98.83,"68,312.52"
28-Mar-2026,UPI/CR/TXN778827/N_DAS/YESB/Payment_fr_N_DAS,,52.27,"68,364.79"
28-Mar-2026,UPI/DR/TXN802812/GROCERY_WHOLESALE/HDFC/Payment_to_GROCERY_WHOLESALE,228.42,,"68,136.37"
28-Mar-2026,UPI/CR/TXN543940/S_DUTA/YESB/Payment_fr_S_DUTA,,28.85,"68,165.22"
28-Mar-2026,UPI/CR/TXN281276/A_BAKSHI/YESB/Payment_fr_A_BAKSHI,,67.45,"68,232.67"
28-Mar-2026,UPI/CR/TXN793805/C_ROY/YESB/Payment_fr_C_ROY,,93.25,"68,325.92"
28-Mar-2026,UPI/CR/TXN390334/A_CHANDA/YESB/Payment_fr_A_CHANDA,,97.80,"68,423.72"
28-Mar-2026,UPI/CR/TXN837623/A_K_ROY/YESB/Payment_fr_A_K_ROY,,83.75,"68,507.47"
28-Mar-2026,UPI/CR/TXN895794/RAM_SEN/YESB/Payment_fr_RAM_SEN,,66.36,"68,573.83"
28-Mar-2026,UPI/CR/TXN616342/R_SHAW/YESB/Payment_fr_R_SHAW,,80.72,"68,654.55"
28-Mar-2026,UPI/CR/TXN952679/S_GHOSH/YESB/Payment_fr_S_GHOSH,,6.91,"68,661.46"
28-Mar-2026,UPI/CR/TXN182659/P_PAUL/YESB/Payment_fr_P_PAUL,,24.07,"68,685.53"
28-Mar-2026,UPI/CR/TXN567429/P_DEY/YESB/Payment_fr_P_DEY,,90.22,"68,775.75"
29-Mar-2026,UPI/CR/TXN844037/T_ROY/YESB/Payment_fr_T_ROY,,90.23,"68,865.98"
29-Mar-2026,UPI/CR/TXN819656/N_DAS/YESB/Payment_fr_N_DAS,,4.78,"68,870.76"
29-Mar-2026,UPI/DR/TXN413433/HUL_DISTRIBUTORS/HDFC/Payment_to_HUL_DISTRIBUTORS,163.29,,"68,707.47"
29-Mar-2026,UPI/CR/TXN544393/S_BASU/YESB/Payment_fr_S_BASU,,16.92,"68,724.39"
29-Mar-2026,UPI/CR/TXN793150/D_CHATTERJEE/YESB/Payment_fr_D_CHATTERJEE,,86.86,"68,811.25"
29-Mar-2026,UPI/CR/TXN337232/K_MALLICK/YESB/Payment_fr_K_MALLICK,,95.82,"68,907.07"
29-Mar-2026,UPI/CR/TXN642421/G_MODAK/YESB/Payment_fr_G_MODAK,,22.92,"68,929.99"
29-Mar-2026,UPI/CR/TXN919394/A_CHAKRABORTY/YESB/Payment_fr_A_CHAKRABORTY,,78.45,"69,008.44"
29-Mar-2026,UPI/CR/TXN522988/J_HALDER/YESB/Payment_fr_J_HALDER,,33.81,"69,042.25"
29-Mar-2026,UPI/CR/TXN881439/D_CHATTERJEE/YESB/Payment_fr_D_CHATTERJEE,,89.78,"69,132.03"
29-Mar-2026,UPI/CR/TXN633030/T_ROY/YESB/Payment_fr_T_ROY,,2.48,"69,134.51"
29-Mar-2026,UPI/CR/TXN207697/D_PAL/YESB/Payment_fr_D_PAL,,79.47,"69,213.98"
29-Mar-2026,UPI/CR/TXN349556/J_BOSE/YESB/Payment_fr_J_BOSE,,88.74,"69,302.72"
29-Mar-2026,UPI/CR/TXN562094/C_ROY/YESB/Payment_fr_C_ROY,,69.29,"69,372.01"
29-Mar-2026,UPI/CR/TXN948611/A_BAKSHI/YESB/Payment_fr_A_BAKSHI,,108.27,"69,480.28"
29-Mar-2026,UPI/CR/TXN630126/R_SHAW/YESB/Payment_fr_R_SHAW,,28.80,"69,509.08"
29-Mar-2026,UPI/CR/TXN493696/R_SHAW/YESB/Payment_fr_R_SHAW,,16.26,"69,525.34"
29-Mar-2026,UPI/CR/TXN587648/A_BAKSHI/YESB/Payment_fr_A_BAKSHI,,8.85,"69,534.19"
29-Mar-2026,UPI/CR/TXN446968/P_PAUL/YESB/Payment_fr_P_PAUL,,32.95,"69,567.14"
29-Mar-2026,UPI/CR/TXN270820/P_NASKAR/YESB/Payment_fr_P_NASKAR,,44.97,"69,612.11"
29-Mar-2026,UPI/CR/TXN554197/B_PRAMANIK/YESB/Payment_fr_B_PRAMANIK,,93.61,"69,705.72"
30-Mar-2026,UPI/CR/TXN711344/S_DUTA/YESB/Payment_fr_S_DUTA,,64.28,"69,770.00"
30-Mar-2026,UPI/CR/TXN904694/T_SAMANTA/YESB/Payment_fr_T_SAMANTA,,20.42,"69,790.42"
30-Mar-2026,UPI/CR/TXN579605/A_BAKSHI/YESB/Payment_fr_A_BAKSHI,,37.62,"69,828.04"
30-Mar-2026,UPI/CR/TXN938754/P_BANERJEE/YESB/Payment_fr_P_BANERJEE,,78.64,"69,906.68"
30-Mar-2026,UPI/CR/TXN578621/S_DUTA/YESB/Payment_fr_S_DUTA,,49.10,"69,955.78"
30-Mar-2026,UPI/DR/TXN884197/BRITANNIA_SALES/HDFC/Payment_to_BRITANNIA_SALES,558.19,,"69,397.59"
30-Mar-2026,UPI/CR/TXN810078/P_NASKAR/YESB/Payment_fr_P_NASKAR,,3.00,"69,400.59"
30-Mar-2026,UPI/DR/TXN835570/AMUL_MILK_AGENCY/HDFC/Payment_to_AMUL_MILK_AGENCY,233.33,,"69,167.26"
30-Mar-2026,UPI/CR/TXN382154/S_SARKAR/YESB/Payment_fr_S_SARKAR,,76.36,"69,243.62"
30-Mar-2026,UPI/CR/TXN731650/P_DEY/YESB/Payment_fr_P_DEY,,63.34,"69,306.96"
30-Mar-2026,UPI/CR/TXN573869/S_SARKAR/YESB/Payment_fr_S_SARKAR,,8.72,"69,315.68"
30-Mar-2026,UPI/CR/TXN948095/A_CHANDA/YESB/Payment_fr_A_CHANDA,,58.36,"69,374.04"
30-Mar-2026,UPI/CR/TXN215795/M_MITRA/YESB/Payment_fr_M_MITRA,,99.65,"69,473.69"
30-Mar-2026,UPI/CR/TXN847362/T_ROY/YESB/Payment_fr_T_ROY,,42.82,"69,516.51"
30-Mar-2026,UPI/CR/TXN529954/RAM_SEN/YESB/Payment_fr_RAM_SEN,,97.64,"69,614.15"
30-Mar-2026,UPI/CR/TXN716118/S_BAG/YESB/Payment_fr_S_BAG,,25.92,"69,640.07"
30-Mar-2026,UPI/CR/TXN735605/R_HALDER/YESB/Payment_fr_R_HALDER,,69.51,"69,709.58"
30-Mar-2026,UPI/CR/TXN435039/R_DHAR/YESB/Payment_fr_R_DHAR,,97.60,"69,807.18"
30-Mar-2026,UPI/CR/TXN254887/A_K_ROY/YESB/Payment_fr_A_K_ROY,,51.45,"69,858.63"
30-Mar-2026,UPI/CR/TXN661652/D_SEN/YESB/Payment_fr_D_SEN,,17.96,"69,876.59"
30-Mar-2026,UPI/CR/TXN102303/N_DAS/YESB/Payment_fr_N_DAS,,25.22,"69,901.81"
31-Mar-2026,UPI/CR/TXN426053/T_ROY/YESB/Payment_fr_T_ROY,,51.66,"69,953.47"
31-Mar-2026,UPI/CR/TXN335217/N_DAS/YESB/Payment_fr_N_DAS,,87.00,"70,040.47"
31-Mar-2026,UPI/CR/TXN585854/T_ROY/YESB/Payment_fr_T_ROY,,18.00,"70,058.47"
31-Mar-2026,UPI/CR/TXN714015/K_MALLICK/YESB/Payment_fr_K_MALLICK,,48.61,"70,107.08"
31-Mar-2026,UPI/CR/TXN284084/T_ROY/YESB/Payment_fr_T_ROY,,39.76,"70,146.84"
31-Mar-2026,UPI/CR/TXN199868/S_BAG/YESB/Payment_fr_S_BAG,,101.27,"70,248.11"
31-Mar-2026,UPI/CR/TXN468292/B_BARUA/YESB/Payment_fr_B_BARUA,,17.43,"70,265.54"
31-Mar-2026,UPI/CR/TXN454366/M_MITRA/YESB/Payment_fr_M_MITRA,,95.13,"70,360.67"
31-Mar-2026,UPI/CR/TXN501320/A_K_ROY/YESB/Payment_fr_A_K_ROY,,111.89,"70,472.56"
31-Mar-2026,UPI/CR/TXN782591/B_PRAMANIK/YESB/Payment_fr_B_PRAMANIK,,88.54,"70,561.10"
31-Mar-2026,UPI/CR/TXN735053/S_BAG/YESB/Payment_fr_S_BAG,,32.80,"70,593.90"
31-Mar-2026,UPI/CR/TXN522979/K_GANGULY/YESB/Payment_fr_K_GANGULY,,71.47,"70,665.37"
31-Mar-2026,UPI/CR/TXN315535/M_GUHA/YESB/Payment_fr_M_GUHA,,67.52,"70,732.89"
31-Mar-2026,UPI/CR/TXN378150/A_CHAKRABORTY/YESB/Payment_fr_A_CHAKRABORTY,,78.78,"70,811.67"
31-Mar-2026,UPI/DR/TXN849086/ITC_FOODS/HDFC/Payment_to_ITC_FOODS,210.41,,"70,601.26"
31-Mar-2026,UPI/CR/TXN965401/S_SOM/YESB/Payment_fr_S_SOM,,44.33,"70,645.59"
31-Mar-2026,UPI/DR/TXN826155/MOTHER_DAIRY_CO/HDFC/Payment_to_MOTHER_DAIRY_CO,111.31,,"70,534.28"
31-Mar-2026,UPI/CR/TXN202344/D_SEN/YESB/Payment_fr_D_SEN,,58.18,"70,592.46"
31-Mar-2026,UPI/DR/TXN818430/PARLE_PRODUCTS/HDFC/Payment_to_PARLE_PRODUCTS,55.80,,"70,536.66"
31-Mar-2026,UPI/DR/TXN476105/GROCERY_WHOLESALE/HDFC/Payment_to_GROCERY_WHOLESALE,571.61,,"69,965.05"
31-Mar-2026,UPI/CR/TXN947438/R_DHAR/YESB/Payment_fr_R_DHAR,,34.95,"70,000.00"
01-Apr-2026,UPI/CR/TXN817318/B_NATH/YESB/Payment_fr_B_NATH,,35.18,"70,035.18"
01-Apr-2026,UPI/CR/TXN735022/S_BASU/YESB/Payment_fr_S_BASU,,88.49,"70,123.67"
01-Apr-2026,UPI/CR/TXN441183/S_MUKHERJEE/YESB/Payment_fr_S_MUKHERJEE,,24.14,"70,147.81"
01-Apr-2026,UPI/CR/TXN513296/A_CHANDA/YESB/Payment_fr_A_CHANDA,,10.70,"70,158.51"
01-Apr-2026,UPI/CR/TXN854701/A_K_ROY/YESB/Payment_fr_A_K_ROY,,37.51,"70,196.02"
01-Apr-2026,UPI/CR/TXN103468/N_DAS/YESB/Payment_fr_N_DAS,,1.97,"70,197.99"
01-Apr-2026,UPI/DR/TXN607938/ITC_FOODS/HDFC/Payment_to_ITC_FOODS,236.28,,"69,961.71"
01-Apr-2026,UPI/CR/TXN792984/G_MODAK/YESB/Payment_fr_G_MODAK,,1.74,"69,963.45"
01-Apr-2026,UPI/CR/TXN119627/A_CHAKRABORTY/YESB/Payment_fr_A_CHAKRABORTY,,12.96,"69,976.41"
01-Apr-2026,UPI/CR/TXN451238/S_BASU/YESB/Payment_fr_S_BASU,,91.79,"70,068.20"
01-Apr-2026,UPI/CR/TXN861265/A_BAKSHI/YESB/Payment_fr_A_BAKSHI,,49.15,"70,117.35"
01-Apr-2026,UPI/DR/TXN741233/BRITANNIA_SALES/HDFC/Payment_to_BRITANNIA_SALES,366.49,,"69,750.86"
01-Apr-2026,UPI/CR/TXN265146/G_MODAK/YESB/Payment_fr_G_MODAK,,22.88,"69,773.74"
01-Apr-2026,UPI/CR/TXN321476/A_CHAKRABORTY/YESB/Payment_fr_A_CHAKRABORTY,,64.09,"69,837.83"
01-Apr-2026,UPI/CR/TXN599365/S_MALAKAR/YESB/Payment_fr_S_MALAKAR,,59.45,"69,897.28"
01-Apr-2026,UPI/CR/TXN745474/B_BARUA/YESB/Payment_fr_B_BARUA,,44.48,"69,941.76"
01-Apr-2026,UPI/DR/TXN162549/ITC_FOODS/HDFC/Payment_to_ITC_FOODS,66.06,,"69,875.70"
01-Apr-2026,UPI/CR/TXN821568/M_MITRA/YESB/Payment_fr_M_MITRA,,9.45,"69,885.15"
01-Apr-2026,UPI/CR/TXN534773/S_BAG/YESB/Payment_fr_S_BAG,,80.00,"69,965.15"
01-Apr-2026,UPI/CR/TXN605806/R_SHAW/YESB/Payment_fr_R_SHAW,,71.58,"70,036.73"
01-Apr-2026,UPI/CR/TXN703080/S_BHATTACHARYA/YESB/Payment_fr_S_BHATTACHARYA,,31.85,"70,068.58"
01-Apr-2026,UPI/CR/TXN250255/A_CHANDA/YESB/Payment_fr_A_CHANDA,,78.64,"70,147.22"
01-Apr-2026,UPI/DR/TXN278190/MOTHER_DAIRY_CO/HDFC/Payment_to_MOTHER_DAIRY_CO,132.19,,"70,015.03"
02-Apr-2026,UPI/CR/TXN286906/C_ROY/YESB/Payment_fr_C_ROY,,58.65,"70,073.68"
02-Apr-2026,UPI/DR/TXN873584/DELHI_SPICES/HDFC/Payment_to_DELHI_SPICES,373.30,,"69,700.38"
02-Apr-2026,UPI/CR/TXN555851/S_BHATTACHARYA/YESB/Payment_fr_S_BHATTACHARYA,,17.46,"69,717.84"
02-Apr-2026,UPI/CR/TXN901351/S_SARKAR/YESB/Payment_fr_S_SARKAR,,11.22,"69,729.06"
02-Apr-2026,UPI/CR/TXN202093/S_DUTA/YESB/Payment_fr_S_DUTA,,92.36,"69,821.42"
02-Apr-2026,UPI/CR/TXN165442/D_SEN/YESB/Payment_fr_D_SEN,,60.00,"69,881.42"
02-Apr-2026,UPI/CR/TXN220020/S_BASU/YESB/Payment_fr_S_BASU,,70.99,"69,952.41"
02-Apr-2026,UPI/CR/TXN581682/S_DUTA/YESB/Payment_fr_S_DUTA,,85.43,"70,037.84"
02-Apr-2026,UPI/CR/TXN740774/D_SEN/YESB/Payment_fr_D_SEN,,31.60,"70,069.44"
02-Apr-2026,UPI/CR/TXN817303/J_BOSE/YESB/Payment_fr_J_BOSE,,59.66,"70,129.10"
02-Apr-2026,UPI/DR/TXN647114/AMUL_MILK_AGENCY/HDFC/Payment_to_AMUL_MILK_AGENCY,422.84,,"69,706.26"
02-Apr-2026,UPI/CR/TXN131734/D_CHATTERJEE/YESB/Payment_fr_D_CHATTERJEE,,88.14,"69,794.40"
02-Apr-2026,UPI/CR/TXN763393/P_DEY/YESB/Payment_fr_P_DEY,,30.32,"69,824.72"
02-Apr-2026,UPI/CR/TXN419348/S_MALAKAR/YESB/Payment_fr_S_MALAKAR,,45.91,"69,870.63"
02-Apr-2026,UPI/CR/TXN580636/S_BHATTACHARYA/YESB/Payment_fr_S_BHATTACHARYA,,23.49,"69,894.12"
02-Apr-2026,UPI/DR/TXN460265/PARLE_PRODUCTS/HDFC/Payment_to_PARLE_PRODUCTS,88.92,,"69,805.20"
02-Apr-2026,UPI/CR/TXN239849/S_DUTA/YESB/Payment_fr_S_DUTA,,42.17,"69,847.37"
