Customer_ID,Full_Name,Gender,DOB,Age,Education,Occupation,Employer,Employment_Type,Industry,Annual_Income,Monthly_Income,Bank,IFSC,Account_Number,Account_Type,City,District,State,PIN,Customer_Segment,Savings_Balance,Credit_Card_Holder,Account_Open_Date,Nominee_Relation
CUST_00000264,Manbir Hans,Male,1965-09-23,60,High School,"Optician, dispensing",Varma-Narang,Salaried - Private,Real Estate,249625.31,20802.11,State Bank of India,SBIN0007035,840157038122,Salary,Mysuru,Mysuru,Karnataka,570697,Mass Market,71035.96,False,2011-05-22,Mother
CUST_00000265,Champak Goyal,Male,2007-08-16,18,Bachelor's,Publishing rights manager,Kothari-Ahuja,Salaried - Private,Telecom,409081.39,34090.12,State Bank of India,SBIN0008775,961809200976,Savings,Madurai,Madurai,Tamil Nadu,625152,Mass Market,6545.94,False,2014-03-04,Daughter
CUST_00000266,Jacob Sekhon,Male,1995-10-12,30,High School,Landscape architect,Apte-Lal,Self-Employed Professional,Real Estate,288620.75,24051.73,ICICI Bank,ICIC0009589,892975625286,Savings,Kolkata,Kolkata,West Bengal,700941,Mass Market,14023.56,False,2020-06-16,Sibling
CUST_00000267,Kamya Bhatia,Female,1991-04-24,35,Bachelor's,"Psychologist, occupational",Dutta-Ravi,Salaried - Private,Education,2183247.34,181937.28,State Bank of India,SBIN0002800,117999281655,Savings,Lucknow,Lucknow,Uttar Pradesh,226528,Affluent,398231.37,False,2020-12-22,Father
CUST_00000268,Nimrat Dalal,Female,1989-10-19,36,Bachelor's,Hotel manager,Kant-Kanda,Salaried - Private,Government,374851.18,31237.6,Axis Bank,UTIB0007723,952558822963,Savings,Kanpur,Kanpur Nagar,Uttar Pradesh,208844,Mass Market,68373.08,False,2025-04-25,Spouse
CUST_00000269,William Dua,Male,1980-04-02,46,Bachelor's,Trading standards officer,Sagar-Sinha,Self-Employed Business,Telecom,505756.98,42146.42,ICICI Bank,ICIC0009498,715070849168,Savings,Vadodara,Vadodara,Gujarat,390589,Mass Market,72406.8,False,2022-02-12,Daughter
CUST_00000270,Ikbal Kota,Male,1991-12-18,34,Bachelor's,"Therapist, occupational",Vora Group,Salaried - Govt,Government,515123.95,42927.0,Punjab National Bank,PUNB0003837,475951918053,Current,Vadodara,Vadodara,Gujarat,390890,Mass Market,30905.84,False,2018-06-14,Sibling
CUST_00000271,Pratyush Brahmbhatt,Male,2004-04-10,22,Bachelor's,Clinical research associate,Tiwari and Sons,Self-Employed Professional,Automobile,540015.29,45001.27,Kotak Mahindra Bank,KKBK0008932,406001469648,Savings,Hyderabad,Hyderabad,Telangana,500404,Mass Market,68148.46,False,2019-03-01,Mother
CUST_00000272,Falan Gala,Male,1973-08-29,52,Diploma,"Scientist, product/process development",Dada-Jha,Salaried - Private,Telecom,1777726.59,148143.88,Axis Bank,UTIB0009011,625347689741,Savings,Vadodara,Vadodara,Gujarat,390914,Affluent,110841.71,False,2021-06-20,Sibling
CUST_00000273,Yash Chand,Male,2003-04-27,23,Master's,Product designer,Setty and Sons,Self-Employed Business,Manufacturing,586193.18,48849.43,Kotak Mahindra Bank,KKBK0002996,845492406305,Current,Howrah,Howrah,West Bengal,711938,Mass Market,32496.55,False,2018-03-18,Mother
CUST_00000274,Vedant Bhardwaj,Male,1985-08-24,40,High School,Insurance account manager,"Bains, Randhawa and Kumar",Self-Employed Business,Healthcare,248138.03,20678.17,Kotak Mahindra Bank,KKBK0001689,188966559419,Savings,Surat,Surat,Gujarat,395771,Mass Market,2920.35,False,2023-01-23,Mother
CUST_00000275,Ikbal Bora,Male,1958-12-18,67,Bachelor's,Local government officer,"Bhatt, Bhasin and Biswas",Self-Employed Business,Telecom,487228.53,40602.38,Canara Bank,CNRB0004505,398665917986,Salary,Hyderabad,Hyderabad,Telangana,500211,Mass Market,15681.07,False,2025-10-10,Daughter
CUST_00000276,Warinder Balay,Male,1971-07-12,55,Bachelor's,Education administrator,Salvi LLC,Salaried - Private,Telecom,525087.5,43757.29,IDFC FIRST Bank,IDFB0004920,152580956926,Savings,Madurai,Madurai,Tamil Nadu,625338,Mass Market,35526.36,False,2025-11-19,Spouse
CUST_00000277,Sai Sen,Female,2001-10-19,24,Diploma,Multimedia programmer,Buch-Zacharia,Salaried - Private,Banking & Finance,2086760.78,173896.73,Bank of Baroda,BARB0006411,618477104921,Savings,Mangaluru,Dakshina Kannada,Karnataka,575889,Affluent,90254.99,True,2012-02-17,Father
CUST_00000278,Owen Dani,Male,1965-11-19,60,Bachelor's,Soil scientist,Wadhwa-Datta,Self-Employed Professional,Information Technology,440790.0,36732.5,IndusInd Bank,INDB0003587,819007192634,Salary,Lucknow,Lucknow,Uttar Pradesh,226766,Mass Market,27723.37,False,2021-08-23,Father
CUST_00000279,Jasmit Aggarwal,Female,1995-11-27,30,Bachelor's,Hydrogeologist,Samra-Wali,Salaried - Private,Manufacturing,316543.69,26378.64,Punjab National Bank,PUNB0005676,167198619879,Savings,Mangaluru,Dakshina Kannada,Karnataka,575687,Mass Market,52101.89,True,2016-01-26,Father
CUST_00000280,Jyoti Kota,Female,1980-07-18,46,Diploma,"Designer, fashion/clothing",Gulati-Chowdhury,Self-Employed Business,Agriculture,450010.4,37500.87,State Bank of India,SBIN0003868,296871013927,Savings,Pune,Pune,Maharashtra,411906,Mass Market,52672.99,True,2010-07-08,Son
CUST_00000281,Shaurya Babu,Male,1969-02-11,57,High School,Broadcast engineer,Bandi Group,Salaried - Private,Healthcare,574088.02,47840.67,Kotak Mahindra Bank,KKBK0001613,426457316675,Salary,Mysuru,Mysuru,Karnataka,570391,Mass Market,65597.93,False,2019-07-25,Son
CUST_00000282,Arjun Konda,Male,1995-02-03,31,Diploma,Operational investment banker,Kaur-Zacharia,Self-Employed Business,Automobile,415385.07,34615.42,IndusInd Bank,INDB0009590,250059974723,Savings,Lucknow,Lucknow,Uttar Pradesh,226297,Mass Market,10102.23,False,2013-06-23,Spouse
CUST_00000283,Baghyawati Dey,Female,1982-10-17,43,Bachelor's,Horticultural consultant,Nagar PLC,Salaried - Private,Retail & E-commerce,3241476.51,270123.04,ICICI Bank,ICIC0008518,381957238581,Savings,New Delhi,New Delhi,Delhi,110854,HNI,1287351.7,False,2019-07-26,Mother
CUST_00000284,Oeshi Khalsa,Female,1972-04-16,54,Diploma,Customer service manager,"Verma, Kant and Sachdev",Self-Employed Business,Manufacturing,562523.47,46876.96,IDFC FIRST Bank,IDFB0004164,770768643085,Salary,Howrah,Howrah,West Bengal,711627,Mass Market,57039.22,True,2014-10-22,Mother
CUST_00000285,Bhavani Gill,Female,1989-02-20,37,Bachelor's,Physiotherapist,"Tandon, Batta and Padmanabhan",Salaried - Private,Banking & Finance,1106738.16,92228.18,Bank of Baroda,BARB0002562,624589933523,Savings,Ahmedabad,Ahmedabad,Gujarat,380106,Affluent,399101.54,False,2025-01-23,Mother
CUST_00000286,Rayaan Vohra,Male,1973-03-04,53,High School,Pension scheme manager,Dixit-Mital,Salaried - Private,Government,376882.55,31406.88,Axis Bank,UTIB0008319,395295136297,Savings,Surat,Surat,Gujarat,395696,Mass Market,23992.36,True,2016-01-09,Sibling
CUST_00000287,Warjas Khosla,Male,2000-09-29,25,Bachelor's,Hydrologist,"Dhawan, Sheth and Bhardwaj",Salaried - Private,Services,8877205.45,739767.12,State Bank of India,SBIN0005285,497944539920,Savings,Chennai,Chennai,Tamil Nadu,600783,HNI,1802389.83,False,2018-12-31,Spouse
CUST_00000288,Sathvik Wagle,Male,1963-07-30,63,High School,Financial manager,Jani-Narayanan,Salaried - Private,Real Estate,662406.48,55200.54,Kotak Mahindra Bank,KKBK0003616,853360527876,Current,Hyderabad,Hyderabad,Telangana,500754,Affluent,283122.73,False,2020-05-06,Mother
CUST_00000289,Umang Prabhakar,Male,1961-05-31,65,High School,"Engineer, aeronautical",Loyal Group,Self-Employed Business,Retail & E-commerce,228271.86,19022.65,IDFC FIRST Bank,IDFB0004618,624559683664,Current,Delhi,East Delhi,Delhi,110865,Mass Market,8851.58,False,2020-10-11,Daughter
CUST_00000290,Anmol Bora,Male,1966-05-22,60,Master's,Theatre manager,"Kalla, Srinivas and Joshi",Self-Employed Business,Retail & E-commerce,397327.47,33110.62,Bank of Baroda,BARB0009998,619316508315,Savings,Chennai,Chennai,Tamil Nadu,600796,Mass Market,33421.2,True,2023-11-29,Daughter
CUST_00000291,Osha Mitter,Female,2006-05-05,20,Bachelor's,"Administrator, local government",Gupta Ltd,Self-Employed Business,Banking & Finance,434977.62,36248.14,IndusInd Bank,INDB0008319,875362599556,Savings,Ahmedabad,Ahmedabad,Gujarat,380677,Mass Market,48085.45,False,2011-11-17,Spouse
CUST_00000292,Wriddhish Kibe,Male,1992-10-03,33,Bachelor's,"Engineer, energy",Khatri-Nagy,Salaried - Private,Information Technology,384820.17,32068.35,IndusInd Bank,INDB0009281,727933481969,Current,New Delhi,New Delhi,Delhi,110435,Mass Market,49612.37,False,2022-05-29,Daughter
CUST_00000293,Sachi Shukla,Female,1984-05-04,42,Bachelor's,Mechanical engineer,Lal-Parsa,Salaried - Govt,Real Estate,286844.46,23903.71,HDFC Bank,HDFC0004365,743029266317,Savings,Noida,Gautam Buddha Nagar,Uttar Pradesh,201622,Mass Market,28415.28,False,2018-03-16,Son
CUST_00000294,Yuvraj Shukla,Male,1961-09-25,64,High School,"Psychotherapist, child",Jani-Prabhakar,Salaried - Private,Information Technology,4918237.25,409853.1,Canara Bank,CNRB0003161,557470916067,Savings,Kanpur,Kanpur Nagar,Uttar Pradesh,208159,HNI,1412286.22,False,2015-01-03,Daughter
CUST_00000295,Arin Kant,Male,1995-02-16,31,Diploma,"Administrator, sports",Sahni-Merchant,Salaried - Govt,Real Estate,183218.89,15268.24,Kotak Mahindra Bank,KKBK0001356,380873461000,Savings,Nagpur,Nagpur,Maharashtra,440323,Mass Market,17992.02,False,2012-06-09,Daughter
CUST_00000296,Nitesh Karpe,Male,1976-05-07,50,Diploma,Financial trader,Nazareth-Kurian,Self-Employed Business,Banking & Finance,395320.44,32943.37,State Bank of India,SBIN0007941,870278886192,Current,Mangaluru,Dakshina Kannada,Karnataka,575161,Mass Market,23424.68,True,2022-03-19,Spouse
CUST_00000297,Yash Swaminathan,Male,1980-07-22,46,Bachelor's,Management consultant,Dey Ltd,Salaried - Private,Real Estate,393113.01,32759.42,State Bank of India,SBIN0005703,299324565738,Savings,Delhi,East Delhi,Delhi,110483,Mass Market,65818.24,False,2018-09-29,Son
CUST_00000298,Hiral Bhargava,Other,1983-11-02,42,High School,Cabin crew,"Bava, Ahuja and Sachar",Salaried - Private,Real Estate,357167.83,29763.99,Bank of Baroda,BARB0007154,847668980598,Current,Delhi,East Delhi,Delhi,110221,Mass Market,32004.54,False,2012-03-14,Father
CUST_00000299,Jack Bir,Male,1993-05-11,33,Diploma,Acupuncturist,Tiwari Group,Self-Employed Business,Agriculture,8641106.95,720092.25,Bank of Baroda,BARB0009664,899410868608,Savings,Chennai,Chennai,Tamil Nadu,600874,HNI,403286.72,True,2015-12-21,Spouse
CUST_00000300,Wyatt Sura,Male,1957-06-05,69,High School,Ship broker,"Sabharwal, Arora and Badal",Salaried - Govt,Manufacturing,228084.81,19007.07,Canara Bank,CNRB0009920,685937168273,Savings,Kolkata,Kolkata,West Bengal,700353,Mass Market,30020.24,False,2018-06-21,Son
CUST_00000301,Laksh Wason,Male,2007-05-28,19,High School,Adult guidance worker,"Sani, Gola and Chhabra",Salaried - Private,Retail & E-commerce,727813.8,60651.15,ICICI Bank,ICIC0005516,898327940253,Savings,Bengaluru,Bengaluru Urban,Karnataka,560928,Affluent,82072.01,False,2024-09-08,Sibling
CUST_00000302,Falan Khosla,Male,1966-08-01,60,Bachelor's,Secretary/administrator,Pandya-Loke,Salaried - Private,Government,184255.1,15354.59,IDFC FIRST Bank,IDFB0001256,324371953252,Current,Bengaluru,Bengaluru Urban,Karnataka,560708,Mass Market,48435.01,False,2022-09-19,Spouse
CUST_00000303,Balveer Prakash,Male,2006-06-17,20,Master's,Psychiatric nurse,"Kohli, Kara and Mital",Self-Employed Professional,Real Estate,559030.39,46585.87,IDFC FIRST Bank,IDFB0001797,912799944114,Savings,Pune,Pune,Maharashtra,411549,Mass Market,6850.4,True,2020-12-10,Father
CUST_00000304,Banjeet Balay,Male,1961-06-20,65,Bachelor's,Museum education officer,Soni-Bhalla,Salaried - Private,Agriculture,422423.95,35202.0,Axis Bank,UTIB0001924,650357691607,Savings,Hyderabad,Hyderabad,Telangana,500935,Mass Market,5192.95,False,2020-03-09,Sibling
CUST_00000305,Frederick Butala,Male,1982-08-02,44,Bachelor's,Politician's assistant,"Narula, Chandran and Wable",Self-Employed Professional,Services,1846487.09,153873.92,Punjab National Bank,PUNB0006253,431729976873,Salary,New Delhi,New Delhi,Delhi,110523,Affluent,221972.43,True,2024-09-14,Mother
CUST_00000306,Ishwar Kakar,Male,2003-06-12,23,Bachelor's,Tax adviser,Madan-Batra,Salaried - Private,Manufacturing,2080360.27,173363.36,State Bank of India,SBIN0003869,845717962258,Current,Howrah,Howrah,West Bengal,711148,Affluent,393024.94,True,2024-10-13,Mother
CUST_00000307,Logan Bali,Male,1965-12-05,60,Bachelor's,International aid/development worker,Johal PLC,Salaried - Private,Automobile,476346.06,39695.5,Bank of Baroda,BARB0009592,865873132760,Savings,Howrah,Howrah,West Bengal,711252,Mass Market,52253.57,True,2012-04-22,Mother
CUST_00000308,Rushil Bose,Male,1972-02-29,54,High School,"Surveyor, rural practice",Ramachandran Ltd,Self-Employed Business,Government,244873.09,20406.09,ICICI Bank,ICIC0009813,364026752906,Savings,Coimbatore,Coimbatore,Tamil Nadu,641978,Mass Market,3857.69,False,2024-05-05,Sibling
CUST_00000309,Noah Rajagopalan,Male,1995-11-16,30,Diploma,Counselling psychologist,"Brar, Tella and Pal",Salaried - Private,Healthcare,310711.35,25892.61,Canara Bank,CNRB0001944,553386995357,Savings,Kolkata,Kolkata,West Bengal,700497,Mass Market,51429.81,True,2010-11-10,Father
CUST_00000310,Tejas Kata,Male,2000-03-11,26,Doctorate,"Librarian, public","Ranganathan, Narain and Balan",Salaried - Private,Manufacturing,239032.25,19919.35,Axis Bank,UTIB0006411,188676926429,Savings,Lucknow,Lucknow,Uttar Pradesh,226194,Mass Market,37448.05,False,2020-02-23,Daughter
CUST_00000311,Umang Swaminathan,Male,1968-06-18,58,Master's,Surgeon,Sankaran-Grewal,Salaried - Private,Telecom,193001.43,16083.45,Axis Bank,UTIB0001844,513469894146,Savings,Mumbai,Mumbai City,Maharashtra,400292,Mass Market,30323.03,False,2020-11-15,Daughter
CUST_00000312,Ranveer Chada,Male,1996-09-25,29,Bachelor's,Hotel manager,Borah Inc,Salaried - Private,Telecom,558034.94,46502.91,IndusInd Bank,INDB0004555,329692249128,Current,Surat,Surat,Gujarat,395115,Mass Market,10478.14,True,2014-04-15,Father
CUST_00000313,Sachi Dube,Female,1995-01-17,31,Bachelor's,Investment analyst,Chhabra-Chand,Self-Employed Business,Education,21536217.51,1794684.79,HDFC Bank,HDFC0008846,370215467820,Savings,Coimbatore,Coimbatore,Tamil Nadu,641345,Ultra HNI,24106116.16,True,2010-01-31,Daughter
CUST_00000314,Mitesh Saxena,Male,1975-04-25,51,Bachelor's,Geophysicist/field seismologist,Deo Inc,Salaried - Private,Retail & E-commerce,407516.02,33959.67,Kotak Mahindra Bank,KKBK0007236,686118082741,Salary,Surat,Surat,Gujarat,395367,Mass Market,57618.83,True,2012-12-30,Mother
CUST_00000315,Udarsh Vala,Male,1977-10-24,48,Diploma,Agricultural engineer,Pandya PLC,Salaried - Private,Agriculture,323828.15,26985.68,Canara Bank,CNRB0008635,980891814797,Current,Lucknow,Lucknow,Uttar Pradesh,226308,Mass Market,21728.08,False,2011-06-28,Mother
CUST_00000316,Nicholas Rajan,Male,1957-04-01,69,Bachelor's,Patent attorney,Chad-Kibe,Salaried - Private,Retail & E-commerce,443018.41,36918.2,Bank of Baroda,BARB0001749,912699183945,Savings,New Delhi,New Delhi,Delhi,110367,Mass Market,37689.54,False,2019-02-24,Daughter
CUST_00000317,Hamsini Rai,Female,1965-06-01,61,Bachelor's,Geophysical data processor,Loyal-Tailor,Salaried - Govt,Services,264551.09,22045.92,IDFC FIRST Bank,IDFB0007841,268771565771,Savings,Coimbatore,Coimbatore,Tamil Nadu,641335,Mass Market,30845.06,False,2012-05-02,Son
CUST_00000318,Fiyaz Saran,Male,1970-12-13,55,Bachelor's,Hydrographic surveyor,Bose-Patel,Salaried - Private,Services,9311855.04,775987.92,Axis Bank,UTIB0009180,819624530104,Savings,Surat,Surat,Gujarat,395881,HNI,1916500.79,False,2014-01-10,Son
CUST_00000319,Jatin Tandon,Male,1987-06-20,39,Bachelor's,"Engineer, building services",Chhabra-Deshmukh,Salaried - Private,Telecom,1096381.62,91365.14,Canara Bank,CNRB0008550,903881442358,Current,Ahmedabad,Ahmedabad,Gujarat,380243,Affluent,400836.23,True,2014-11-16,Sibling
CUST_00000320,Rudra Natarajan,Male,2000-05-05,26,Doctorate,Museum/gallery conservator,Sarraf-Natt,Salaried - Private,Agriculture,1659716.74,138309.73,Canara Bank,CNRB0004015,675777869916,Savings,Mumbai,Mumbai City,Maharashtra,400937,Affluent,200131.96,True,2016-11-21,Sibling
CUST_00000321,Ekanta Mital,Female,1973-04-10,53,Bachelor's,"Engineer, control and instrumentation",Murthy-Goel,Salaried - Govt,Information Technology,422457.19,35204.77,State Bank of India,SBIN0007756,356111913411,Current,Mangaluru,Dakshina Kannada,Karnataka,575254,Mass Market,65187.13,True,2025-06-07,Spouse
CUST_00000322,Odika Manne,Female,1994-10-18,31,Bachelor's,Recycling officer,"Kibe, Nanda and Puri",Salaried - Govt,Education,3923606.32,326967.19,IndusInd Bank,INDB0008471,166027394237,Salary,Kanpur,Kanpur Nagar,Uttar Pradesh,208599,HNI,629454.84,True,2014-06-26,Spouse
CUST_00000323,Shravya Patla,Female,1962-07-12,64,Master's,"Surveyor, rural practice",Gole Ltd,Salaried - Private,Information Technology,1406974.3,117247.86,IndusInd Bank,INDB0007739,117230768734,Savings,Warangal,Warangal,Telangana,506117,Affluent,254173.0,False,2022-04-13,Daughter
CUST_00000324,Agastya Shenoy,Male,2005-08-11,20,Bachelor's,"Engineer, manufacturing systems",Manne-Biswas,Self-Employed Professional,Telecom,1846558.38,153879.86,Bank of Baroda,BARB0003937,675939282671,Savings,New Delhi,New Delhi,Delhi,110296,Affluent,103774.05,True,2023-02-07,Daughter
CUST_00000325,Tara Tata,Female,1963-11-04,62,Diploma,Immunologist,Krishnan Ltd,Salaried - Private,Agriculture,2467360.97,205613.41,Kotak Mahindra Bank,KKBK0006807,973026512093,Salary,Kolkata,Kolkata,West Bengal,700482,HNI,2495423.8,False,2012-06-19,Son
CUST_00000326,Siddharth Purohit,Male,1960-06-14,66,High School,"Therapist, sports",Rattan-Warrior,Self-Employed Professional,Real Estate,1932857.04,161071.42,IDFC FIRST Bank,IDFB0004984,868757197171,Salary,Coimbatore,Coimbatore,Tamil Nadu,641800,Affluent,107140.11,False,2018-02-08,Spouse
CUST_00000327,Shaurya Bansal,Male,1997-09-12,28,Bachelor's,Media buyer,"Yadav, Chada and Chopra",Self-Employed Business,Automobile,217213.98,18101.17,State Bank of India,SBIN0002531,518352484747,Savings,Howrah,Howrah,West Bengal,711157,Mass Market,37596.83,False,2022-04-20,Sibling
CUST_00000328,Peter Ganesan,Male,1990-03-26,36,Bachelor's,Armed forces operational officer,"Ratta, Narula and Sani",Salaried - Private,Information Technology,226619.2,18884.93,ICICI Bank,ICIC0002354,810533231606,Current,Vadodara,Vadodara,Gujarat,390978,Mass Market,61001.17,False,2011-09-12,Spouse
CUST_00000329,Chandran Kuruvilla,Male,1968-02-23,58,Master's,"Scientist, physiological","Kant, Sehgal and Prasad",Salaried - Govt,Agriculture,212282.07,17690.17,State Bank of India,SBIN0004764,863937745035,Salary,Lucknow,Lucknow,Uttar Pradesh,226147,Mass Market,38545.57,False,2016-04-04,Spouse
CUST_00000330,Yamini Dora,Female,1974-07-15,52,High School,Agricultural consultant,Cheema-Merchant,Salaried - Private,Automobile,304022.01,25335.17,Kotak Mahindra Bank,KKBK0009897,823974762167,Savings,Mumbai,Mumbai City,Maharashtra,400970,Mass Market,18964.06,False,2016-08-27,Mother
CUST_00000331,Chaman D’Alia,Female,1999-10-23,26,Bachelor's,Curator,Muni-Oza,Self-Employed Business,Information Technology,380103.53,31675.29,Axis Bank,UTIB0003362,426747958508,Savings,New Delhi,New Delhi,Delhi,110680,Mass Market,18500.12,False,2017-04-14,Son
CUST_00000332,Harshil Verma,Male,1981-09-14,44,Bachelor's,Publishing copy,Sarma Ltd,Salaried - Govt,Automobile,553236.81,46103.07,IndusInd Bank,INDB0006435,930577295063,Savings,New Delhi,New Delhi,Delhi,110612,Mass Market,38725.13,False,2021-02-23,Sibling
CUST_00000333,Nathaniel Bhavsar,Male,1972-03-19,54,High School,Colour technologist,Oza Ltd,Self-Employed Professional,Retail & E-commerce,479860.11,39988.34,State Bank of India,SBIN0002600,355280350219,Salary,Mysuru,Mysuru,Karnataka,570719,Mass Market,62045.04,False,2011-10-02,Daughter
CUST_00000334,Fitan Kohli,Male,1983-06-04,43,High School,Sub,Narayanan PLC,Self-Employed Professional,Services,388612.08,32384.34,Bank of Baroda,BARB0006347,795911943199,Savings,Warangal,Warangal,Telangana,506602,Mass Market,22752.01,False,2016-10-27,Father
CUST_00000335,Vihaan Kata,Male,1998-01-24,28,Bachelor's,Educational psychologist,Sankaran Group,Salaried - Private,Retail & E-commerce,394674.24,32889.52,IndusInd Bank,INDB0007150,303718235716,Savings,Kolkata,Kolkata,West Bengal,700890,Mass Market,5420.19,False,2010-06-20,Daughter
